hair_rate1,hair_rate2,hair_rate3,hair_rate4,hair_rate5,hair_emtion,mic_rate1,mic_rate2,mic_rate3,mic_rate4,mic_rate5,mic_emtion,pac_rate1,pac_rate2,pac_rate3,pac_rate4,pac_rate5,pac_emtion
0.108108108,0.027027027,0.060810811,0.222972973,0.581081081,590,,,,,,,0,0,0.074074074,0.037037037,0.888888889,79
0.10738255,0.026845638,0.067114094,0.22147651,0.577181208,591,,,,,,,0,0,0.071428571,0.035714286,0.892857143,80
0.106666667,0.033333333,0.066666667,0.22,0.573333333,592,,,,,,,0,0,0.068965517,0.068965517,0.862068966,81
0.105960265,0.033112583,0.072847682,0.218543046,0.569536424,596,,,,,,,0,0,0.066666667,0.066666667,0.866666667,85
0.105263158,0.032894737,0.072368421,0.217105263,0.572368421,598,,,,,,,0,0,0.064516129,0.064516129,0.870967742,89
0.111111111,0.032679739,0.071895425,0.215686275,0.568627451,599,,,,,,,0,0,0.0625,0.0625,0.875,91
0.11038961,0.032467532,0.071428571,0.220779221,0.564935065,605,,,,,,,0,0,0.060606061,0.060606061,0.878787879,99
0.109677419,0.032258065,0.070967742,0.219354839,0.567741935,605,,,,,,,0,0,0.058823529,0.058823529,0.882352941,104
0.108974359,0.032051282,0.070512821,0.217948718,0.570512821,605,,,,,,,0,0,0.057142857,0.057142857,0.885714286,109
0.108280255,0.031847134,0.070063694,0.21656051,0.573248408,607,,,,,,,0,0,0.055555556,0.055555556,0.888888889,111
0.107594937,0.03164557,0.075949367,0.215189873,0.569620253,607,,,,,,,0,0,0.054054054,0.054054054,0.891891892,115
0.106918239,0.031446541,0.075471698,0.213836478,0.572327044,607,,,,,,,0,0,0.052631579,0.052631579,0.894736842,116
0.10625,0.03125,0.075,0.2125,0.575,607,,,,,,,0,0,0.051282051,0.051282051,0.897435897,119
0.105590062,0.031055901,0.074534161,0.211180124,0.577639752,607,,,,,,,0,0,0.05,0.05,0.9,129
0.104938272,0.030864198,0.074074074,0.209876543,0.580246914,611,,,,,,,0,0,0.048780488,0.048780488,0.902439024,134
0.104294479,0.030674847,0.073619632,0.208588957,0.582822086,612,,,,,,,0,0,0.047619048,0.071428571,0.880952381,139
0.103658537,0.030487805,0.073170732,0.213414634,0.579268293,614,,,,,,,0,0,0.069767442,0.069767442,0.860465116,142
0.109090909,0.03030303,0.072727273,0.212121212,0.575757576,616,,,,,,,0,0,0.068181818,0.090909091,0.840909091,145
0.108433735,0.030120482,0.072289157,0.21686747,0.572289157,618,,,,,,,0,0,0.066666667,0.088888889,0.844444444,145
0.107784431,0.035928144,0.071856287,0.215568862,0.568862275,619,,,,,,,0,0,0.065217391,0.086956522,0.847826087,154
0.107142857,0.035714286,0.071428571,0.214285714,0.571428571,620,,,,,,,0,0,0.063829787,0.085106383,0.85106383,154
0.106508876,0.035502959,0.071005917,0.213017751,0.573964497,620,,,,,,,0,0,0.0625,0.104166667,0.833333333,157
0.105882353,0.035294118,0.070588235,0.211764706,0.576470588,620,,,,,,,0,0,0.06122449,0.102040816,0.836734694,159
0.105263158,0.035087719,0.070175439,0.210526316,0.578947368,622,,,,,,,0,0,0.06,0.1,0.84,160
0.104651163,0.034883721,0.069767442,0.209302326,0.581395349,623,,,,,,,0,0,0.058823529,0.098039216,0.843137255,161
0.104046243,0.034682081,0.069364162,0.208092486,0.583815029,623,,,,,,,0,0,0.057692308,0.096153846,0.846153846,162
0.109195402,0.034482759,0.068965517,0.206896552,0.58045977,9,,,,,,,0,0,0.056603774,0.094339623,0.849056604,162
0,0,0,0,1,12,,,,,,,0,0,0.055555556,0.092592593,0.851851852,164
0,0,0,0.5,0.5,12,,,,,,,0,0,0.054545455,0.090909091,0.854545455,164
0,0,0,0.333333333,0.666666667,18,,,,,,,0,0,0.071428571,0.089285714,0.839285714,164
0,0,0,0.25,0.75,25,,,,,,,0,0,0.070175439,0.087719298,0.842105263,165
0,0,0,0.2,0.8,32,,,,,,,0,0,0.068965517,0.103448276,0.827586207,166
0,0,0.166666667,0.166666667,0.666666667,42,,,,,,,0,0,0.06779661,0.101694915,0.830508475,166
0,0,0.142857143,0.142857143,0.714285714,50,,,,,,,0,0,0.066666667,0.1,0.833333333,167
0,0,0.25,0.125,0.625,62,,,,,,,0,0,0.06557377,0.098360656,0.836065574,167
0,0,0.222222222,0.111111111,0.666666667,73,,,,,,,0,0,0.064516129,0.096774194,0.838709677,169
0,0,0.2,0.1,0.7,76,,,,,,,0,0,0.063492063,0.095238095,0.841269841,172
0,0,0.181818182,0.090909091,0.727272727,81,,,,,,,0,0,0.0625,0.09375,0.84375,176
0,0,0.166666667,0.083333333,0.75,90,,,,,,,0,0,0.061538462,0.107692308,0.830769231,179
0,0,0.153846154,0.076923077,0.769230769,102,,,,,,,0,0,0.060606061,0.106060606,0.833333333,181
0,0.071428571,0.142857143,0.071428571,0.714285714,108,,,,,,,0,0,0.059701493,0.104477612,0.835820896,188
0.066666667,0.066666667,0.133333333,0.066666667,0.666666667,115,,,,,,,0,0,0.058823529,0.102941176,0.838235294,2
0.125,0.0625,0.125,0.0625,0.625,118,,,,,,,0,0,0,1,0,10
0.117647059,0.058823529,0.117647059,0.058823529,0.647058824,143,,,,,,,0,0,0,0.5,0.5,20
0.166666667,0.055555556,0.111111111,0.055555556,0.611111111,156,,,,,,,0,0,0,0.333333333,0.666666667,20
0.210526316,0.052631579,0.105263158,0.052631579,0.578947368,171,,,,,,,0,0,0.25,0.25,0.5,24
0.2,0.05,0.1,0.05,0.6,174,,,,,,,0,0,0.2,0.2,0.6,25
0.238095238,0.047619048,0.095238095,0.047619048,0.571428571,177,,,,,,,0,0,0.166666667,0.333333333,0.5,28
0.227272727,0.045454545,0.136363636,0.045454545,0.545454545,196,,,,,,,0,0.142857143,0.142857143,0.285714286,0.428571429,28
0.260869565,0.043478261,0.130434783,0.043478261,0.52173913,202,,,,,,,0,0.125,0.125,0.25,0.5,37
0.291666667,0.041666667,0.125,0.041666667,0.5,218,,,,,,,0,0.111111111,0.111111111,0.222222222,0.555555556,39
0.32,0.04,0.12,0.04,0.48,229,,,,,,,0,0.1,0.1,0.2,0.6,43
0.346153846,0.038461538,0.115384615,0.038461538,0.461538462,242,,,,,,,0,0.090909091,0.090909091,0.181818182,0.636363636,49
0.37037037,0.037037037,0.111111111,0.037037037,0.444444444,248,,,,,,,0,0.083333333,0.083333333,0.166666667,0.666666667,59
0.392857143,0.035714286,0.107142857,0.035714286,0.428571429,253,,,,,,,0,0.153846154,0.076923077,0.153846154,0.615384615,59
0.379310345,0.034482759,0.137931034,0.034482759,0.413793103,263,,,,,,,0,0.142857143,0.071428571,0.214285714,0.571428571,63
0.366666667,0.033333333,0.133333333,0.066666667,0.4,269,,,,,,,0,0.133333333,0.066666667,0.2,0.6,67
0.387096774,0.032258065,0.129032258,0.064516129,0.387096774,272,,,,,,,0,0.125,0.0625,0.1875,0.625,76
0.40625,0.03125,0.125,0.0625,0.375,280,,,,,,,0,0.117647059,0.058823529,0.176470588,0.647058824,79
0.424242424,0.03030303,0.121212121,0.060606061,0.363636364,287,,,,,,,0,0.111111111,0.055555556,0.166666667,0.666666667,82
0.411764706,0.029411765,0.117647059,0.058823529,0.382352941,290,,,,,,,0,0.105263158,0.052631579,0.210526316,0.631578947,83
0.428571429,0.028571429,0.114285714,0.057142857,0.371428571,296,,,,,,,0,0.1,0.05,0.2,0.65,84
0.444444444,0.027777778,0.111111111,0.055555556,0.361111111,300,,,,,,,0,0.095238095,0.047619048,0.19047619,0.666666667,85
0.432432432,0.027027027,0.135135135,0.054054054,0.351351351,304,,,,,,,0,0.090909091,0.045454545,0.181818182,0.681818182,89
0.447368421,0.026315789,0.131578947,0.052631579,0.342105263,347,,,,,,,0,0.086956522,0.043478261,0.173913043,0.695652174,97
0.435897436,0.051282051,0.128205128,0.051282051,0.333333333,351,,,,,,,0,0.083333333,0.083333333,0.166666667,0.666666667,98
0.425,0.075,0.125,0.05,0.325,372,,,,,,,0,0.08,0.08,0.16,0.68,102
0.43902439,0.073170732,0.12195122,0.048780488,0.317073171,376,,,,,,,0,0.076923077,0.076923077,0.153846154,0.692307692,104
0.452380952,0.071428571,0.119047619,0.047619048,0.30952381,379,,,,,,,0,0.074074074,0.074074074,0.185185185,0.666666667,112
0.441860465,0.069767442,0.11627907,0.046511628,0.325581395,382,,,,,,,0,0.071428571,0.071428571,0.178571429,0.678571429,117
0.454545455,0.068181818,0.113636364,0.045454545,0.318181818,385,,,,,,,0,0.068965517,0.068965517,0.172413793,0.689655172,120
0.444444444,0.066666667,0.111111111,0.066666667,0.311111111,388,,,,,,,0,0.066666667,0.066666667,0.166666667,0.7,122
0.434782609,0.065217391,0.108695652,0.065217391,0.326086957,392,,,,,,,0,0.064516129,0.064516129,0.161290323,0.709677419,128
0.425531915,0.063829787,0.106382979,0.063829787,0.340425532,396,,,,,,,0,0.0625,0.0625,0.15625,0.71875,140
0.416666667,0.0625,0.104166667,0.0625,0.354166667,409,,,,,,,0,0.060606061,0.060606061,0.151515152,0.727272727,142
0.408163265,0.06122449,0.102040816,0.06122449,0.367346939,416,,,,,,,0,0.058823529,0.058823529,0.176470588,0.705882353,143
0.4,0.06,0.12,0.06,0.36,419,,,,,,,0,0.057142857,0.057142857,0.171428571,0.714285714,145
0.411764706,0.058823529,0.117647059,0.058823529,0.352941176,433,,,,,,,0,0.055555556,0.055555556,0.166666667,0.722222222,147
0.423076923,0.057692308,0.115384615,0.057692308,0.346153846,437,,,,,,,0,0.054054054,0.054054054,0.162162162,0.72972973,147
0.41509434,0.075471698,0.113207547,0.056603774,0.339622642,442,,,,,,,0,0.052631579,0.052631579,0.157894737,0.736842105,148
0.407407407,0.074074074,0.111111111,0.055555556,0.351851852,449,,,,,,,0.025641026,0.051282051,0.051282051,0.153846154,0.717948718,148
0.4,0.072727273,0.109090909,0.054545455,0.363636364,452,,,,,,,0.025,0.05,0.05,0.15,0.725,148
0.392857143,0.071428571,0.125,0.053571429,0.357142857,462,,,,,,,0.024390244,0.048780488,0.048780488,0.146341463,0.731707317,155
0.385964912,0.087719298,0.122807018,0.052631579,0.350877193,469,,,,,,,0.023809524,0.047619048,0.047619048,0.142857143,0.738095238,156
0.396551724,0.086206897,0.120689655,0.051724138,0.344827586,473,,,,,,,0.023255814,0.046511628,0.046511628,0.139534884,0.744186047,157
0.389830508,0.084745763,0.118644068,0.050847458,0.355932203,485,,,,,,,0.045454545,0.045454545,0.045454545,0.136363636,0.727272727,158
0.383333333,0.083333333,0.133333333,0.05,0.35,488,,,,,,,0.044444444,0.044444444,0.044444444,0.133333333,0.733333333,160
0.393442623,0.081967213,0.131147541,0.049180328,0.344262295,490,,,,,,,0.043478261,0.043478261,0.043478261,0.130434783,0.739130435,162
0.387096774,0.080645161,0.129032258,0.048387097,0.35483871,502,,,,,,,0.042553191,0.042553191,0.063829787,0.127659574,0.723404255,170
0.380952381,0.079365079,0.126984127,0.063492063,0.349206349,517,,,,,,,0.041666667,0.041666667,0.0625,0.145833333,0.708333333,178
0.390625,0.078125,0.125,0.0625,0.34375,518,,,,,,,0.040816327,0.040816327,0.06122449,0.142857143,0.714285714,181
0.4,0.076923077,0.123076923,0.061538462,0.338461538,522,,,,,,,0.04,0.04,0.06,0.14,0.72,182
0.409090909,0.075757576,0.121212121,0.060606061,0.333333333,525,,,,,,,0.039215686,0.039215686,0.058823529,0.137254902,0.725490196,184
0.417910448,0.074626866,0.119402985,0.059701493,0.328358209,526,,,,,,,0.038461538,0.038461538,0.057692308,0.134615385,0.730769231,186
0.411764706,0.073529412,0.117647059,0.058823529,0.338235294,541,,,,,,,0.037735849,0.037735849,0.056603774,0.132075472,0.735849057,188
0.405797101,0.072463768,0.115942029,0.057971014,0.347826087,542,,,,,,,0.037037037,0.037037037,0.055555556,0.12962963,0.740740741,194
0.4,0.071428571,0.114285714,0.071428571,0.342857143,558,,,,,,,0.036363636,0.036363636,0.054545455,0.127272727,0.745454545,195
0.394366197,0.070422535,0.112676056,0.070422535,0.352112676,566,,,,,,,0.035714286,0.035714286,0.053571429,0.125,0.75,199
0.388888889,0.083333333,0.111111111,0.069444444,0.347222222,566,,,,,,,0.035087719,0.035087719,0.052631579,0.122807018,0.754385965,201
0.383561644,0.082191781,0.123287671,0.068493151,0.342465753,567,,,,,,,0.034482759,0.034482759,0.051724138,0.120689655,0.75862069,205
0.378378378,0.081081081,0.121621622,0.067567568,0.351351351,574,,,,,,,0.033898305,0.033898305,0.050847458,0.118644068,0.762711864,206
0.373333333,0.08,0.12,0.066666667,0.36,576,,,,,,,0.033333333,0.033333333,0.05,0.116666667,0.766666667,207
0.368421053,0.078947368,0.118421053,0.065789474,0.368421053,579,,,,,,,0.032786885,0.032786885,0.049180328,0.114754098,0.770491803,211
0.363636364,0.077922078,0.116883117,0.064935065,0.376623377,580,,,,,,,0.032258065,0.032258065,0.048387097,0.112903226,0.774193548,214
0.358974359,0.076923077,0.115384615,0.076923077,0.371794872,581,,,,,,,0.031746032,0.031746032,0.063492063,0.111111111,0.761904762,216
0.35443038,0.088607595,0.113924051,0.075949367,0.367088608,585,,,,,,,0.03125,0.03125,0.0625,0.109375,0.765625,216
0.35,0.1,0.1125,0.075,0.3625,595,,,,,,,0.030769231,0.030769231,0.061538462,0.123076923,0.753846154,216
0.358024691,0.098765432,0.111111111,0.074074074,0.358024691,599,,,,,,,0.03030303,0.03030303,0.060606061,0.121212121,0.757575758,9
0.353658537,0.109756098,0.109756098,0.073170732,0.353658537,609,,,,,,,0,0,0,0,1,11
0.361445783,0.108433735,0.108433735,0.072289157,0.34939759,610,,,,,,,0,0,0,0,1,13
0.369047619,0.107142857,0.107142857,0.071428571,0.345238095,612,,,,,,,0,0,0,0,1,16
0.364705882,0.105882353,0.105882353,0.070588235,0.352941176,614,,,,,,,0,0,0,0,1,18
0.360465116,0.104651163,0.104651163,0.069767442,0.360465116,617,,,,,,,0,0,0,0,1,20
0.356321839,0.103448276,0.103448276,0.068965517,0.367816092,619,,,,,,,0,0,0,0,1,27
0.352272727,0.102272727,0.102272727,0.068181818,0.375,621,,,,,,,0,0,0,0,1,31
0.348314607,0.101123596,0.101123596,0.06741573,0.382022472,629,,,,,,,0,0,0,0,1,33
0.344444444,0.1,0.1,0.066666667,0.388888889,630,,,,,,,0,0,0,0,1,38
0.340659341,0.10989011,0.098901099,0.065934066,0.384615385,637,,,,,,,0,0,0,0,1,44
0.336956522,0.108695652,0.097826087,0.065217391,0.391304348,637,,,,,,,0,0,0,0,1,51
0.344086022,0.107526882,0.096774194,0.064516129,0.387096774,639,,,,,,,0,0,0,0,1,54
0.340425532,0.106382979,0.095744681,0.063829787,0.393617021,644,,,,,,,0,0,0,0,1,55
0.336842105,0.105263158,0.094736842,0.073684211,0.389473684,645,,,,,,,0,0,0,0,1,56
0.333333333,0.104166667,0.09375,0.072916667,0.395833333,647,,,,,,,0,0,0,0,1,57
0.329896907,0.103092784,0.092783505,0.072164948,0.402061856,647,,,,,,,0,0,0,0,1,64
0.326530612,0.102040816,0.091836735,0.071428571,0.408163265,650,,,,,,,0,0,0,0,1,65
0.323232323,0.101010101,0.090909091,0.070707071,0.414141414,650,,,,,,,0,0,0,0,1,71
0.32,0.1,0.09,0.08,0.41,658,,,,,,,0,0,0,0,1,78
0.316831683,0.099009901,0.089108911,0.089108911,0.405940594,660,,,,,,,0,0,0,0,1,82
0.31372549,0.098039216,0.088235294,0.088235294,0.411764706,665,,,,,,,0,0,0,0,1,88
0.310679612,0.097087379,0.087378641,0.087378641,0.417475728,665,,,,,,,0,0,0,0,1,91
0.317307692,0.096153846,0.086538462,0.086538462,0.413461538,666,,,,,,,0,0,0,0,1,98
0.314285714,0.095238095,0.085714286,0.085714286,0.419047619,667,,,,,,,0,0,0,0,1,100
0.311320755,0.094339623,0.08490566,0.08490566,0.424528302,667,,,,,,,0,0,0,0,1,100
0.308411215,0.093457944,0.08411215,0.08411215,0.429906542,668,,,,,,,0,0,0,0,1,103
0.305555556,0.092592593,0.083333333,0.092592593,0.425925926,669,,,,,,,0,0,0,0,1,105
0.302752294,0.091743119,0.082568807,0.091743119,0.431192661,677,,,,,,,0,0,0,0,1,108
0.3,0.090909091,0.081818182,0.1,0.427272727,679,,,,,,,0,0,0,0,1,110
0.297297297,0.09009009,0.081081081,0.099099099,0.432432432,679,,,,,,,0,0,0,0.033333333,0.966666667,111
0.294642857,0.098214286,0.080357143,0.098214286,0.428571429,679,,,,,,,0,0,0,0.064516129,0.935483871,113
0.292035398,0.097345133,0.079646018,0.097345133,0.433628319,679,,,,,,,0,0,0,0.0625,0.9375,121
0.289473684,0.096491228,0.078947368,0.105263158,0.429824561,681,,,,,,,0,0,0,0.060606061,0.939393939,123
0.286956522,0.095652174,0.086956522,0.104347826,0.426086957,686,,,,,,,0,0,0,0.088235294,0.911764706,123
0.284482759,0.094827586,0.086206897,0.112068966,0.422413793,688,,,,,,,0,0,0,0.085714286,0.914285714,129
0.290598291,0.094017094,0.085470085,0.111111111,0.418803419,689,,,,,,,0,0,0,0.083333333,0.916666667,129
0.288135593,0.093220339,0.084745763,0.110169492,0.423728814,690,,,,,,,0,0,0,0.081081081,0.918918919,130
0.285714286,0.092436975,0.092436975,0.109243697,0.420168067,691,,,,,,,0,0,0,0.078947368,0.921052632,135
0.283333333,0.091666667,0.091666667,0.108333333,0.425,691,,,,,,,0,0,0,0.076923077,0.923076923,135
0.280991736,0.090909091,0.090909091,0.115702479,0.421487603,691,,,,,,,0,0,0,0.075,0.925,135
0.278688525,0.090163934,0.090163934,0.114754098,0.426229508,691,,,,,,,0,0,0,0.073170732,0.926829268,135
0.276422764,0.089430894,0.089430894,0.113821138,0.430894309,694,,,,,,,0,0,0,0.071428571,0.928571429,137
0.274193548,0.088709677,0.088709677,0.112903226,0.435483871,694,,,,,,,0,0,0,0.069767442,0.930232558,137
0.272,0.088,0.088,0.112,0.44,697,,,,,,,0,0,0,0.068181818,0.931818182,139
0.26984127,0.087301587,0.095238095,0.111111111,0.436507937,697,,,,,,,0,0,0,0.066666667,0.933333333,140
0.275590551,0.086614173,0.094488189,0.11023622,0.433070866,697,,,,,,,0,0,0,0.065217391,0.934782609,144
0.2734375,0.0859375,0.09375,0.109375,0.4375,697,,,,,,,0,0,0,0.063829787,0.936170213,148
0.271317829,0.085271318,0.093023256,0.108527132,0.441860465,697,,,,,,,0,0,0,0.0625,0.9375,148
0.269230769,0.084615385,0.092307692,0.107692308,0.446153846,697,,,,,,,0,0,0,0.06122449,0.93877551,153
0.267175573,0.083969466,0.091603053,0.106870229,0.450381679,699,,,,,,,0,0,0,0.06,0.94,156
0.265151515,0.083333333,0.090909091,0.106060606,0.454545455,699,,,,,,,0,0,0,0.058823529,0.941176471,158
0.263157895,0.082706767,0.090225564,0.112781955,0.45112782,699,,,,,,,0,0,0,0.057692308,0.942307692,158
0.26119403,0.082089552,0.089552239,0.119402985,0.447761194,699,,,,,,,0,0,0,0.056603774,0.943396226,158
0.259259259,0.081481481,0.088888889,0.118518519,0.451851852,699,,,,,,,0,0,0,0.055555556,0.944444444,162
0.257352941,0.080882353,0.088235294,0.117647059,0.455882353,700,,,,,,,0,0,0,0.054545455,0.945454545,163
0.255474453,0.080291971,0.087591241,0.116788321,0.459854015,705,,,,,,,0,0,0,0.053571429,0.946428571,164
0.253623188,0.079710145,0.086956522,0.115942029,0.463768116,708,,,,,,,0,0,0,0.052631579,0.947368421,166
0.251798561,0.079136691,0.086330935,0.115107914,0.467625899,708,,,,,,,0,0,0,0.051724138,0.948275862,167
0.25,0.078571429,0.085714286,0.121428571,0.464285714,709,,,,,,,0,0,0,0.050847458,0.949152542,170
0.24822695,0.078014184,0.085106383,0.120567376,0.468085106,710,,,,,,,0,0,0,0.05,0.95,170
0.246478873,0.077464789,0.084507042,0.11971831,0.471830986,710,,,,,,,0,0,0,0.049180328,0.950819672,174
0.244755245,0.076923077,0.083916084,0.118881119,0.475524476,711,,,,,,,0,0,0,0.048387097,0.951612903,5
0.243055556,0.076388889,0.083333333,0.118055556,0.479166667,711,,,,,,,0,0,0,0,1,17
0.24137931,0.075862069,0.082758621,0.117241379,0.482758621,711,,,,,,,0,0,0,0.5,0.5,20
0.239726027,0.075342466,0.082191781,0.116438356,0.48630137,711,,,,,,,0,0,0,0.333333333,0.666666667,22
0.238095238,0.074829932,0.081632653,0.115646259,0.489795918,714,,,,,,,0,0,0,0.25,0.75,25
0.236486486,0.074324324,0.081081081,0.114864865,0.493243243,719,,,,,,,0,0,0,0.4,0.6,28
0.241610738,0.073825503,0.080536913,0.11409396,0.489932886,719,,,,,,,0,0,0,0.333333333,0.666666667,29
0.24,0.073333333,0.08,0.113333333,0.493333333,719,,,,,,,0,0.142857143,0,0.285714286,0.571428571,32
0.238410596,0.072847682,0.079470199,0.112582781,0.496688742,722,,,,,,,0,0.125,0.125,0.25,0.5,33
0.236842105,0.072368421,0.085526316,0.111842105,0.493421053,724,,,,,,,0,0.111111111,0.222222222,0.222222222,0.444444444,37
0.235294118,0.071895425,0.08496732,0.117647059,0.490196078,724,,,,,,,0,0.1,0.3,0.2,0.4,38
0.233766234,0.071428571,0.084415584,0.116883117,0.493506494,726,,,,,,,0,0.090909091,0.272727273,0.181818182,0.454545455,46
0.232258065,0.070967742,0.083870968,0.116129032,0.496774194,728,,,,,,,0,0.083333333,0.25,0.166666667,0.5,47
0.230769231,0.076923077,0.083333333,0.115384615,0.493589744,729,,,,,,,0,0.076923077,0.230769231,0.153846154,0.538461538,53
0.229299363,0.082802548,0.082802548,0.114649682,0.49044586,729,,,,,,,0,0.071428571,0.214285714,0.142857143,0.571428571,53
0.227848101,0.082278481,0.082278481,0.113924051,0.493670886,729,,,,,,,0.066666667,0.066666667,0.2,0.133333333,0.533333333,59
0.226415094,0.081761006,0.081761006,0.119496855,0.490566038,731,,,,,,,0.0625,0.0625,0.1875,0.125,0.5625,62
0.225,0.08125,0.08125,0.11875,0.49375,732,,,,,,,0.058823529,0.117647059,0.176470588,0.117647059,0.529411765,64
0.223602484,0.080745342,0.086956522,0.118012422,0.49068323,743,,,,,,,0.055555556,0.111111111,0.166666667,0.166666667,0.5,66
0.222222222,0.080246914,0.086419753,0.117283951,0.49382716,745,,,,,,,0.052631579,0.105263158,0.210526316,0.157894737,0.473684211,67
0.226993865,0.079754601,0.085889571,0.116564417,0.490797546,751,,,,,,,0.05,0.1,0.2,0.15,0.5,71
0.231707317,0.079268293,0.085365854,0.115853659,0.487804878,751,,,,,,,0.047619048,0.095238095,0.19047619,0.142857143,0.523809524,71
0.236363636,0.078787879,0.084848485,0.115151515,0.484848485,753,,,,,,,0.090909091,0.090909091,0.181818182,0.136363636,0.5,72
0.234939759,0.078313253,0.084337349,0.114457831,0.487951807,755,,,,,,,0.086956522,0.086956522,0.173913043,0.173913043,0.47826087,72
0.233532934,0.077844311,0.083832335,0.113772455,0.491017964,756,,,,,,,0.083333333,0.083333333,0.166666667,0.166666667,0.5,72
0.232142857,0.077380952,0.089285714,0.113095238,0.488095238,756,,,,,,,0.08,0.12,0.16,0.16,0.48,74
0.230769231,0.082840237,0.088757396,0.112426036,0.485207101,6,,,,,,,0.076923077,0.115384615,0.153846154,0.153846154,0.5,74
0,0,0,0,1,6,,,,,,,0.074074074,0.111111111,0.148148148,0.148148148,0.518518519,78
0,0,0,0,1,13,,,,,,,0.071428571,0.107142857,0.142857143,0.142857143,0.535714286,81
0,0,0,0,1,16,,,,,,,0.068965517,0.103448276,0.137931034,0.172413793,0.517241379,88
0,0,0,0,1,154,,,,,,,0.066666667,0.133333333,0.133333333,0.166666667,0.5,90
0,0,0,0,1,163,,,,,,,0.064516129,0.129032258,0.129032258,0.161290323,0.516129032,99
0,0,0,0,1,164,,,,,,,0.09375,0.125,0.125,0.15625,0.5,101
0,0,0.142857143,0,0.857142857,169,,,,,,,0.090909091,0.151515152,0.121212121,0.151515152,0.484848485,101
0,0,0.125,0,0.875,189,,,,,,,0.088235294,0.147058824,0.147058824,0.147058824,0.470588235,102
0,0,0.111111111,0.111111111,0.777777778,190,,,,,,,0.085714286,0.142857143,0.142857143,0.142857143,0.485714286,102
0,0,0.1,0.1,0.8,198,,,,,,,0.111111111,0.138888889,0.138888889,0.138888889,0.472222222,108
0,0,0.090909091,0.090909091,0.818181818,204,,,,,,,0.108108108,0.135135135,0.135135135,0.162162162,0.459459459,109
0,0,0.083333333,0.083333333,0.833333333,204,,,,,,,0.105263158,0.131578947,0.131578947,0.184210526,0.447368421,112
0,0,0.076923077,0.153846154,0.769230769,207,,,,,,,0.102564103,0.128205128,0.128205128,0.205128205,0.435897436,112
0,0,0.071428571,0.142857143,0.785714286,210,,,,,,,0.1,0.125,0.125,0.225,0.425,113
0,0,0.066666667,0.133333333,0.8,214,,,,,,,0.097560976,0.12195122,0.12195122,0.219512195,0.43902439,114
0,0,0.0625,0.125,0.8125,219,,,,,,,0.095238095,0.119047619,0.119047619,0.214285714,0.452380952,116
0,0.058823529,0.058823529,0.117647059,0.764705882,228,,,,,,,0.093023256,0.11627907,0.11627907,0.209302326,0.465116279,116
0,0.055555556,0.111111111,0.111111111,0.722222222,230,,,,,,,0.090909091,0.113636364,0.136363636,0.204545455,0.454545455,119
0,0.052631579,0.105263158,0.105263158,0.736842105,236,,,,,,,0.088888889,0.111111111,0.133333333,0.2,0.466666667,120
0,0.05,0.1,0.1,0.75,241,,,,,,,0.086956522,0.108695652,0.152173913,0.195652174,0.456521739,122
0,0.047619048,0.095238095,0.142857143,0.714285714,246,,,,,,,0.085106383,0.106382979,0.14893617,0.191489362,0.468085106,123
0,0.045454545,0.090909091,0.181818182,0.681818182,276,,,,,,,0.083333333,0.104166667,0.166666667,0.1875,0.458333333,129
0,0.086956522,0.086956522,0.173913043,0.652173913,279,,,,,,,0.081632653,0.102040816,0.163265306,0.183673469,0.469387755,130
0,0.083333333,0.083333333,0.208333333,0.625,281,,,,,,,0.08,0.1,0.18,0.18,0.46,131
0,0.08,0.08,0.2,0.64,283,,,,,,,0.078431373,0.098039216,0.176470588,0.176470588,0.470588235,131
0,0.076923077,0.076923077,0.192307692,0.653846154,287,,,,,,,0.076923077,0.096153846,0.173076923,0.192307692,0.461538462,132
0,0.074074074,0.074074074,0.185185185,0.666666667,289,,,,,,,0.075471698,0.094339623,0.169811321,0.20754717,0.452830189,132
0,0.071428571,0.071428571,0.178571429,0.678571429,307,,,,,,,0.074074074,0.092592593,0.166666667,0.203703704,0.462962963,133
0,0.068965517,0.068965517,0.172413793,0.689655172,317,,,,,,,0.072727273,0.090909091,0.163636364,0.218181818,0.454545455,134
0,0.066666667,0.1,0.166666667,0.666666667,338,,,,,,,0.071428571,0.107142857,0.160714286,0.214285714,0.446428571,134
0,0.064516129,0.096774194,0.161290323,0.677419355,347,,,,,,,0.070175439,0.105263158,0.175438596,0.210526316,0.438596491,134
0,0.0625,0.09375,0.15625,0.6875,350,,,,,,,0.068965517,0.103448276,0.189655172,0.206896552,0.431034483,137
0,0.060606061,0.121212121,0.151515152,0.666666667,356,,,,,,,0.06779661,0.118644068,0.186440678,0.203389831,0.423728814,137
0,0.058823529,0.117647059,0.147058824,0.676470588,362,,,,,,,0.066666667,0.116666667,0.183333333,0.2,0.433333333,143
0,0.057142857,0.114285714,0.142857143,0.685714286,370,,,,,,,0.06557377,0.114754098,0.196721311,0.196721311,0.426229508,1
0,0.055555556,0.111111111,0.166666667,0.666666667,371,,,,,,,0,0,0,0,1,6
0,0.081081081,0.108108108,0.162162162,0.648648649,374,,,,,,,0,0,0.5,0,0.5,11
0,0.078947368,0.105263158,0.157894737,0.657894737,387,,,,,,,0,0,0.333333333,0,0.666666667,14
0,0.076923077,0.102564103,0.153846154,0.666666667,401,,,,,,,0,0,0.25,0,0.75,19
