"line","word"
919,"br"
919,"1"
919,"diode"
919,"br"
919,"2"
919,"magnetron"
919,"times"
919,"1"
919,"2"
919,"happen"
919,"br"
919,"3"
919,"capacitor"
919,"br"
919,"4"
919,"voltage"
919,"regulator"
919,"br"
919,"5"
919,"control"
919,"circuit"
919,"board"
919,"br"
919,"br"
919,"90"
919,"time"
919,"1"
919,"2"
919,"br"
919,"br"
919,"br"
919,"br"
919,"diode"
919,"tested"
919,"ohm"
919,"volt"
919,"meter"
919,"9v"
919,"batter"
919,"original"
919,"current"
919,"allowed"
919,"current"
919,"correct"
919,"result"
919,"br"
919,"br"
919,"tests"
919,"magnetrons"
919,"ohm"
919,"meter"
919,"results"
919,"battery"
919,"tests"
919,"read"
919,"closed"
919,"circuit"
919,"0.00"
919,"ohm"
919,"meter"
919,"original"
919,"magnetron"
919,"broken"
919,"br"
919,"br"
919,"check"
919,"magnetron"
919,"installed"
919,"installed"
919,"diode"
919,"plenty"
919,"videos"
919,"youtube"
919,"br"
919,"br"
919,"heat"
919,"fixed"
919,"br"
919,"br"
919,"replaced"
919,"magnetron"
919,"diode"
919,"magnetron"
919,"diode"
919,"br"
919,"br"
919,"success"
919,"microwave"
919,"yay"
919,"br"
919,"br"
919,"hope"
919,"helps"
919,"br"
919,"br"
919,"ps"
919,"exact"
919,"copy"
919,"samsung"
919,"om75p"
919,"10"
919,"magnetron"
919,"52"
919,"total"
919,"final"
919,"price"
919,"site"
919,"br"
919,"br"
919,"pss"
919,"replacing"
919,"halogen"
919,"internal"
919,"light"
919,"bulb"
919,"microwave"
920,"kitchen"
920,"wall"
920,"directly"
920,"left"
920,"microwave"
920,"space"
920,"microwave"
920,"ge"
920,"fine"
920,"whirlpool"
920,"hinged"
920,"clearance"
920,"left"
920,"guess"
920,"expected"
920,"shallow"
920,"cabinets"
920,"wall"
920,"whirlpool"
920,"hinged"
920,"door"
920,"requires"
920,"clearance"
920,"fit"
920,"specifications"
920,"requires"
920,"inch"
920,"clearance"
920,"left"
920,"installed"
920,"wall"
920,"left"
921,"table"
921,"microwave"
922,"ring"
922,"rust"
922,"metal"
922,"bottom"
922,"microwave"
922,"oven"
922,"husband"
922,"buy"
922,"oven"
922,"product"
922,"direction"
922,"found"
922,"online"
922,"oven"
923,"replacement"
923,"fit"
923,"quality"
923,"perfect"
923,"recommend"
923,"product"
923,"replacement"
924,"pretty"
924,"buy"
924,"frigidaire"
924,"product"
924,"bought"
924,"package"
924,"retailer"
924,"reasonable"
924,"price"
924,"top"
924,"line"
924,"frigidaire"
924,"products"
924,"microwave"
924,"dishwasher"
924,"major"
924,"repair"
924,"week"
924,"micro"
924,"240"
924,"dishwasher"
924,"350"
924,"repairman"
924,"recommended"
924,"chalk"
924,"loss"
924,"replace"
924,"brand"
924,"lots"
924,"frigidaire"
924,"product"
924,"recommend"
924,"buyers"
924,"spend"
924,"upfront"
924,"save"
925,"listed"
925,"stainless"
925,"steel"
925,"magnet"
925,"stuck"
925,"tight"
925,"typical"
925,"stainless"
925,"attraction"
925,"research"
925,"google"
925,"stainless"
925,"magnetic"
925,"attraction"
925,"strong.was"
925,"stainless"
925,"steel"
925,"coating"
925,"iron"
925,"br"
925,"br"
925,"microwave"
925,"complaints"
925,"br"
925,"caution"
925,"cleaners"
925,"pit"
925,"s.s"
925,"amonia"
925,"stainles"
925,"s.s"
925,"coating"
925,"pit"
925,"iron"
925,"br"
925,"br"
925,"experience"
925,"microwaves"
925,"white"
925,"enamel"
925,"coating"
925,"inside"
925,"coating"
925,"starts"
925,"seperate"
925,"metal"
925,"shell"
925,"fall"
925,"food"
925,"remove"
925,"leaving"
925,"exposed"
925,"metal"
925,"shell"
925,"rust"
925,"happened"
925,"times"
925,"br"
925,"br"
925,"pleased"
925,"danby"
925,"designer"
925,"amazon"
926,"time"
926,"takes"
926,"manually"
926,"fit"
926,"plates"
927,"november"
927,"2010"
927,"purchase"
927,"bane"
927,"kitchen"
927,"boil"
927,"stove"
927,"experience"
927,"family"
927,"requires"
927,"food"
927,"survive"
927,"opt"
927,"microwave"
928,"obeyed"
928,"ready"
928,"throw"
928,"microwave"
928,"interior"
928,"beginning"
928,"flake"
928,"sand"
928,"paper"
928,"paint"
928,"welcomed"
928,"kitchen"
928,"feels"
928,"disposable"
928,"society"
929,"bought"
929,"microwave"
929,"college"
929,"dorm"
929,"day"
929,"regret"
929,"br"
929,"br"
929,"microwave"
929,"quiet"
929,"easy"
929,"clean"
929,"perfect"
929,"amount"
929,"watts"
929,"university"
930,"ge"
930,"microwave"
930,"oven"
930,"burst"
930,"flames"
930,"apparent"
930,"reason"
930,"br"
930,"wife"
930,"reheating"
930,"cup"
930,"coffee"
930,"fire"
930,"occurred"
930,"cut"
930,"power"
930,"flame"
930,"immediately"
930,"stopped"
930,"quick"
930,"thinking"
930,"averted"
930,"nasty"
930,"housefire"
930,"br"
930,"2"
930,"ge"
930,"spacemaker"
930,"model"
930,"jvm"
930,"1540dp1ww"
930,"br"
930,"br"
930,"previous"
930,"microwave"
930,"similar"
930,"model"
930,"ge"
930,"spacemaker"
930,"quit"
930,"age"
930,"3"
930,"catch"
930,"fire"
930,"br"
930,"br"
930,"ge"
930,"assigned"
930,"1316274"
930,"br"
930,"br"
930,"report"
930,"uspsc"
930,"br"
930,"researching"
930,"microwave"
930,"fires"
930,"learned"
930,"similar"
930,"fires"
930,"reported"
930,"ge"
930,"uspsc"
930,"party"
930,"action"
930,"ge"
930,"continues"
930,"sell"
930,"dangerous"
930,"appliance"
930,"feds"
930,"continue"
930,"record"
930,"incidents"
930,"action"
931,"microwave"
931,"pretty"
931,"love"
931,"kitchen"
931,"reason"
931,"happy"
931,"item"
931,"completely"
931,"packaged"
931,"shipped"
931,"box"
931,"item"
931,"corners"
931,"exposed"
931,"shipping"
931,"time"
931,"warped"
931,"dented"
931,"luckily"
931,"installed"
931,"damaged"
931,"optional"
931,"vent"
931,"install"
931,"directions"
931,"confusing"
932,"light"
932,"clock"
932,"stay"
932,"lit"
932,"micro"
932,"door"
932,"shuts"
932,"liquid"
932,"cup"
932,"spill"
932,"reheating"
932,"coffee"
932,"7"
932,"11"
932,"tips"
933,"scraped"
933,"cleaned"
933,"instructions"
933,"found"
933,"paint"
933,"started"
933,"peel"
933,"weeks"
934,"lg"
934,"lmv1683st"
934,"caught"
934,"fire"
934,"br"
934,"popcorn"
934,"countless"
934,"times"
934,"happened"
934,"walk"
934,"past"
934,"noticed"
934,"flames"
934,"coming"
934,"roof"
934,"vent"
934,"br"
934,"luckily"
934,"caught"
934,"flames"
934,"drama"
934,"br"
934,"called"
934,"lg"
934,"earliest"
934,"monday"
934,"tuesday"
934,"surprised"
934,"customer"
934,"service"
934,"rep"
934,"express"
934,"concern"
934,"whatsoever"
934,"fire"
934,"kitchen"
934,"deal"
934,"guess"
934,"br"
934,"add"
934,"vented"
934,"correctly"
934,"double"
934,"checked"
934,"installed"
934,"stove"
934,"vented"
934,"br"
934,"purchased"
934,"2013"
934,"march"
934,"2014"
934,"warranty"
934,"honest"
934,"uneasy"
934,"trust"
934,"talking"
934,"service"
934,"tech"
934,"br"
934,"br"
934,"note"
934,"added"
934,"16"
934,"3"
934,"14"
934,"reviewed"
934,"microwave"
934,"lowes.com"
934,"week"
934,"published"
934,"delete"
934,"negative"
934,"reviews"
934,"trust"
934,"site"
934,"positive"
934,"reviews"
934,"site"
934,"buy"
934,"br"
934,"br"
934,"update"
934,"17"
934,"3"
934,"14"
934,"service"
934,"tech"
934,"fan"
934,"cover"
934,"caught"
934,"fire"
934,"past"
934,"2"
934,"weeks"
934,"luckily"
934,"stop"
934,"flames"
934,"melted"
934,"fan"
934,"cover"
934,"replacing"
934,"fan"
934,"cover"
934,"assured"
934,"model"
934,"told"
934,"happened"
934,"cooking"
934,"popcorn"
934,"microwave"
934,"popcorn"
934,"popper"
934,"close"
934,"ceiling"
934,"exact"
934,"bowl"
934,"3"
934,"brands"
934,"microwaves"
934,"past"
934,"10"
934,"br"
934,"dismay"
934,"care"
934,"burn"
934,"marks"
934,"ceiling"
934,"microwave"
934,"noticeable"
934,"told"
934,"bleach"
934,"buy"
934,"touch"
934,"paint"
934,"br"
934,"risk"
934,"buying"
934,"model"
934,"happy"
934,"brown"
934,"burn"
934,"marks"
934,"ceiling"
934,"1"
934,"microwave"
934,"attitude"
935,"fit"
935,"size"
935,"dinner"
935,"plate"
935,"sturdy"
935,"walmart"
935,"40"
935,"dollar"
935,"microwave"
935,"fit"
935,"bill"
936,"disappointed"
936,"product"
936,"completely"
936,"stopped"
936,"power"
937,"bought"
937,"kitchen"
937,"remodel"
937,"fit"
937,"island"
937,"july"
937,"2012"
937,"micro"
937,"stove"
937,"lot"
937,"canning"
937,"range"
937,"hood"
937,"heat"
937,"canning"
937,"melt"
937,"electronics"
937,"micros"
937,"stove"
937,"seasons"
937,"br"
937,"completely"
937,"happy"
937,"time"
937,"reheat"
937,"food"
937,"reheat"
937,"deal"
937,"leftovers"
937,"looked"
937,"tucked"
937,"counter"
937,"br"
937,"bought"
937,"couldn"
937,"reviews"
937,"bad"
937,"figured"
937,"fine"
937,"price"
937,"tag"
937,"br"
937,"wrong"
937,"br"
937,"died"
937,"warning"
937,"199"
937,"stove"
937,"micros"
937,"lasted"
937,"melted"
937,"4"
937,"5"
937,"price"
937,"br"
937,"fix"
937,"custom"
937,"island"
937,"built"
937,"fit"
937,"specific"
937,"microwave"
937,"save"
937,"money"
937,"buy"
937,"countertop"
937,"model"
937,"build"
937,"cabinetry"
937,"fit"
937,"piece"
937,"junk"
937,"br"
937,"br"
937,"update"
937,"fixed"
937,"local"
937,"guy"
937,"apparently"
937,"bad"
937,"circuitry"
937,"replace"
937,"glad"
937,"microwave"
937,"fit"
937,"space"
937,"recommend"
937,"break"
938,"wife"
938,"90"
938,"cooking"
938,"home"
938,"ge"
938,"cafe"
938,"series"
938,"csa1201rss"
938,"1.7"
938,"cu"
938,"ft"
938,"range"
938,"advantium"
938,"speed"
938,"oven"
938,"microwave"
938,"34"
938,"love"
938,"regular"
938,"range"
938,"oven"
938,"34"
938,"usual"
938,"popcorn"
938,"heating"
938,"coffee"
938,"warming"
938,"left"
938,"overs"
938,"reheats"
938,"temperature"
938,"cons"
938,"appliance"
938,"run"
939,"turntable"
939,"inexplicably"
939,"shattered"
939,"5"
939,"replacement"
939,"listed"
939,"model"
939,"perfect"
939,"fir"
939,"price"
940,"purchased"
940,"bosch"
940,"appliances"
940,"2011"
940,"br"
940,"br"
940,"refrigerator"
940,"past"
940,"warranty"
940,"bosch"
940,"cover"
940,"found"
940,"covered"
940,"housekeeping"
940,"seal"
940,"approval"
940,"involved"
940,"eventually"
940,"repaired"
940,"replaced"
940,"br"
940,"br"
940,"microwave"
940,"hmv"
940,"3051"
940,"completely"
940,"died"
940,"2.5"
940,"moderate"
940,"bosch"
940,"housekeeping"
940,"seal"
940,"replace"
940,"bosch"
940,"model"
941,"microwave"
941,"rusting"
941,"badly"
941,"undercabinet"
941,"attached"
941,"microwave"
941,"buy"
941,"fit"
941,"spot"
941,"remove"
941,"microwave"
941,"paint"
941,"couple"
941,"hours"
941,"cleaned"
941,"microwave"
941,"directions"
941,"online"
941,"covered"
941,"surfaces"
941,"overspray"
941,"paint"
941,"microwave"
941,"clean"
941,"sock"
941,"filled"
941,"rice"
941,"rice"
941,"absorbs"
941,"moisture"
941,"microwave"
941,"rust"
941,"happy"
942,"convection"
942,"oven"
942,"2"
942,"pretty"
942,"happy"
942,"microwave"
942,"portion"
942,"convection"
942,"feature"
942,"satisfactory"
942,"volume"
942,"compared"
942,"regular"
942,"range"
942,"assume"
942,"oven"
942,"heats"
942,"faster"
942,"preheat"
942,"previous"
942,"model"
942,"kitchenaid"
942,"model"
942,"takes"
942,"regular"
942,"oven"
942,"convection"
942,"feature"
942,"convection"
942,"oven"
943,"kitchen"
943,"microwave"
943,"sized"
943,"microwave"
943,"amount"
943,"cabinet"
943,"space"
943,"size"
943,"shopped"
943,"found"
943,"sized"
943,"unit"
943,"hesitant"
943,"700"
943,"watts"
943,"unit"
943,"1000"
943,"watts"
943,"found"
943,"cooking"
943,"time"
943,"unit"
943,"insignificantly"
943,"microwave"
943,"cook"
943,"warming"
943,"left"
943,"overs"
943,"frozen"
943,"snacks"
943,"perfect"
943,"attractive"
943,"addition"
943,"kitchen"
943,"huge"
943,"distraction"
943,"sized"
943,"microwave"
943,"highly"
943,"recommend"
944,"enjoyed"
944,"drawer"
944,"type"
944,"microwave"
944,"auto"
944,"feature"
944,"br"
944,"warranty"
944,"refurbished"
944,"model"
945,"perfectly"
945,"months"
945,"pretty"
945,"smart"
945,"annoyed"
945,"continuous"
945,"error"
945,"beeps"
946,"2"
946,"door"
946,"handle"
946,"fell"
946,"held"
946,"microwave"
946,"door"
946,"cheap"
946,"plastic"
947,"bought"
947,"microwave"
947,"fit"
947,"cabinet"
947,"measurments"
947,"microwave"
947,"oven"
947,"size"
947,"fit"
947,"plates"
947,"carousel"
947,"easy"
947,"controls"
947,"push"
947,"buttons"
947,"1min"
947,"2min"
947,"3min"
947,"30"
947,"sec"
947,"button"
947,"readouts"
947,"bright"
947,"easy"
947,"cabinet"
947,"ups"
947,"packed"
947,"inside"
947,"plain"
947,"brown"
947,"box"
947,"inside"
947,"box"
947,"box"
947,"microwave"
947,"shipped"
947,"box"
947,"surround"
947,"styrofoam"
947,"blocks"
947,"plastic"
947,"paperwork"
947,"wrapping"
947,"cabinet"
947,"loaded"
947,"dents"
947,"slightly"
947,"collapsed"
947,"happened"
947,"shipping"
947,"ship"
947,"beat"
947,"reason"
947,"people"
947,"buy"
947,"cabinets"
947,"paid"
947,"99.00"
947,"microwave"
947,"terrible"
947,"cabinet"
948,"size"
948,"wonderful"
948,"microwave"
948,"size"
948,"bought"
948,"kitchen"
948,"adorable"
948,"kick"
948,"ass"
948,"machine"
948,"love"
949,"arrived"
949,"timely"
949,"fashion"
949,"installation"
949,"easy"
949,"direct"
949,"replacement"
949,"magnetron"
949,"10"
949,"ge"
949,"spacemaker"
949,"microwave"
950,"return"
950,"received"
950,"half"
950,"paid"
950,"bulky"
950,"odd"
950,"shape"
950,"difficult"
950,"suitable"
950,"space"
950,"tv"
950,"counter"
950,"ugly"
950,"ugly"
951,"replace"
951,"microwave"
951,"checked"
951,"found"
951,"magnetron"
951,"delivered"
951,"fast"
951,"fixed"
951,"100"
951,"bucks"
952,"microwave"
952,"portability"
952,"defrosts"
952,"meats"
952,"br"
952,"kitchen"
952,"basic"
952,"hurry"
952,"br"
952,"power"
952,"compared"
952,"size"
952,"br"
952,"takes"
952,"30"
952,"panasonic"
952,"takes"
952,"1"
952,"1"
952,"2"
952,"minutes"
952,"reheating"
952,"cup"
952,"coffee"
952,"br"
952,"micro"
952,"plugged"
952,"basement"
952,"larger"
952,"heated"
952,"quicker"
952,"hot"
952,"br"
952,"reheating"
952,"leftovers"
952,"takes"
952,"heated"
952,"quickly"
952,"microwave"
952,"br"
952,"annoying"
952,"beep"
952,"continuously"
952,"30"
952,"heated"
952,"door"
952,"reminded"
952,"electronic"
952,"noise"
952,"br"
952,"expensive"
952,"paying"
952,"portability"
953,"suite"
953,"whirlpool"
953,"appliances"
953,"house"
953,"piece"
953,"fridge"
953,"dishwasher"
953,"microwave"
953,"grief"
953,"service"
953,"calls"
953,"4"
953,"months"
953,"fall"
953,"oven"
953,"nice"
953,"display"
953,"cooking"
953,"door"
953,"sucks"
953,"water"
953,"vapor"
953,"cooking"
953,"top"
953,"moisture"
953,"sits"
953,"hours"
953,"electronics"
953,"hooked"
953,"vent"
953,"blows"
953,"hot"
953,"air"
953,"kitchen"
953,"pipe"
953,"wall"
953,"technician"
953,"weekend"
953,"save"
953,"aggravation"
953,"samsung"
953,"quality"
953,"brand"
953,"whirlpool"
953,"quality"
953,"history"
954,"nice"
954,"microwave"
954,"lasted"
954,"3"
954,"replace"
954,"range"
954,"model"
954,"means"
954,"cooking"
954,"range"
954,"create"
954,"steam"
954,"steam"
954,"rises"
954,"electronics"
954,"keyboard"
954,"shorts"
954,"replaced"
954,"keyboard"
954,"2"
954,"yrs"
954,"forgot"
954,"cost"
954,"cheap"
954,"finally"
954,"finally"
954,"died"
954,"poorly"
954,"designed"
954,"recommend"
955,"month"
955,"disclosure"
955,"purchase"
955,"amazon"
955,"exact"
955,"model"
955,"buy"
955,"read"
955,"reviews"
955,"installed"
955,"nice"
955,"stainless"
955,"steel"
955,"finish"
955,"coating"
955,"easier"
955,"clean"
955,"steel"
955,"appliances"
955,"size"
955,"decent"
955,"inside"
955,"cooking"
955,"quietest"
955,"microwave"
955,"owned"
955,"range"
955,"microwave"
955,"handle"
955,"door"
955,"feature"
955,"purchase"
955,"nice"
955,"handle"
955,"untouchably"
955,"hot"
955,"cooking"
955,"stove"
955,"buy"
955,"handle"
955,"nuisance"
955,"oven"
955,"mitt"
955,"microwave"
955,"nuisance"
955,"forget"
955,"mitt"
955,"hand"
955,"hot"
955,"stainless"
955,"steel"
955,"hard"
955,"inside"
955,"food"
955,"cooking"
955,"bulb"
955,"dim"
955,"door"
955,"screen"
955,"printed"
955,"pattern"
955,"makes"
955,"harder"
955,"exhaust"
955,"fan"
955,"range"
955,"technically"
955,"settings"
955,"sound"
955,"identical"
955,"loud"
955,"microwave"
955,"running"
955,"period"
955,"time"
955,"starts"
955,"overheated"
955,"stove"
955,"fan"
955,"automatically"
955,"smart"
955,"feature"
955,"prevent"
955,"overheating"
955,"fan"
955,"super"
955,"loud"
955,"manually"
955,"kicks"
955,"bad"
955,"god"
955,"freakin"
955,"beeps"
955,"cooking"
955,"insane"
955,"microwave"
955,"stop"
955,"beeping"
955,"door"
955,"continue"
955,"3"
955,"beeps"
955,"extremely"
955,"loud"
955,"5"
955,"6"
955,"door"
955,"timely"
955,"fashion"
955,"remind"
955,"gentle"
955,"short"
955,"beep"
955,"3"
955,"ear"
955,"shattering"
955,"yokoono"
955,"screeching"
955,"beeps"
955,"2"
955,"minutes"
955,"found"
955,"hit"
955,"stop"
955,"cancel"
955,"button"
955,"door"
955,"stop"
955,"beeping"
955,"nuisance"
955,"deal"
955,"previous"
955,"microwaves"
955,"bad"
955,"found"
955,"touch"
955,"pad"
955,"scratches"
955,"extremely"
955,"easily"
955,"microfiber"
955,"cloth"
955,"steel"
955,"wool"
955,"covered"
955,"broken"
955,"glass"
955,"plastic"
955,"fiberglass"
955,"polish"
955,"found"
955,"granite"
955,"countertop"
955,"cleaner"
955,"polish"
955,"minimizes"
955,"scratches"
955,"bit"
955,"advise"
955,"people"
955,"purchasing"
955,"model"
955,"negatives"
955,"outweigh"
955,"positives"
955,"choices"
956,"built"
956,"microwave"
956,"replaced"
956,"paint"
956,"pealing"
956,"rust"
956,"forming"
956,"exposed"
956,"amazement"
956,"inexpensive"
956,"product"
956,"solved"
956,"ease"
956,"remember"
956,"vented"
956,"mask"
956,"light"
956,"sprays"
956,"prevent"
956,"runs"
957,"microwave"
957,"installed"
957,"kitchen"
957,"island"
957,"detract"
957,"cabinets"
957,"easy"
957,"addition"
957,"kitchen"
958,"correct"
958,"identified"
958,"variations"
958,"installed"
958,"removed"
958,"fine"
958,"installed"
959,"microwave"
959,"oven"
959,"purchased"
959,"everbody"
959,"likes"
959,"purchase"
959,"time"
960,"microwave"
960,"sparking"
960,"heating"
960,"sending"
960,"replacement"
960,"hope"
960,"time"
961,"shipping"
961,"everthing"
961,"nice"
961,"oven"
961,"microwave"
961,"microwave"
962,"microwave"
962,"takes"
962,"half"
962,"space"
962,"previous"
962,"fits"
962,"corner"
962,"interfere"
962,"wi"
962,"fi"
962,"br"
962,"putting"
962,"magnetron"
962,"beneath"
962,"microwave"
962,"compact"
963,"form"
963,"fits"
963,"corner"
963,"counter"
963,"fairly"
963,"weak"
963,"strength"
963,"adequate"
963,"heating"
963,"bowl"
963,"food"
963,"biggest"
963,"issue"
963,"dead"
963,"4"
963,"months"
963,"whirlpool"
963,"fix"
963,"replace"
963,"customer"
963,"service"
963,"stellar"
963,"day"
963,"5"
963,"contacting"
963,"reach"
963,"person"
964,"issue"
964,"keypad"
964,"dark"
964,"press"
964,"start"
964,"error"
964,"code"
964,"samsung"
964,"fix"
964,"pay"
964,"repairman"
964,"fix"
964,"reviews"
964,"fix"
964,"save"
964,"reputation"
964,"buy"
964,"samsung"
964,"tv"
964,"issues"
964,"fix"
964,"pay"
964,"repairman"
964,"microwave"
964,"price"
964,"samsung"
965,"bought"
965,"construction"
965,"hope"
966,"percentage"
966,"negative"
966,"reviews"
966,"recently"
966,"bought"
966,"unit"
966,"replace"
966,"similar"
966,"frigidaire"
966,"unit"
966,"developed"
966,"34"
966,"fatal"
966,"34"
966,"magnetron"
966,"failure"
966,"10"
966,"heavy"
966,"understand"
966,"bad"
966,"reviews"
966,"34"
966,"beeps"
966,"34"
966,"user"
966,"interface"
966,"possibly"
966,"odd"
966,"beep"
966,"annoys"
966,"br"
966,"br"
966,"unhappy"
966,"reviewers"
966,"fails"
966,"quickly"
966,"experience"
966,"previous"
966,"decided"
966,"chance"
966,"reviews"
966,"lot"
966,"larger"
966,"34"
966,"sample"
966,"34"
966,"reviewers"
966,"love"
966,"predecessor"
966,"report"
966,"conks"
966,"quickly"
967,"review"
967,"product"
967,"consumer"
967,"reports"
967,"bought"
967,"appliances"
967,"cabin"
967,"built"
967,"consumer"
967,"reports"
967,"recommendation"
967,"buy"
967,"appliances"
967,"purchases"
967,"excellent"
967,"review"
967,"consumer"
967,"reports"
967,"people"
967,"br"
967,"br"
967,"lasted"
967,"quit"
967,"ge"
967,"75"
967,"telling"
967,"labor"
967,"charge"
967,"repair"
967,"buy"
967,"company's"
967,"2.2"
967,"cu"
967,"ft"
967,"stainless"
967,"steel"
967,"countertop"
967,"microwave"
967,"89"
967,"brand"
967,"warranty"
967,"ah"
967,"br"
967,"br"
967,"29"
967,"panasonic"
967,"heats"
967,"food"
967,"advice"
967,"consumer"
967,"reports"
967,"buy"
967,"panasonic"
967,"br"
967,"br"
967,"update"
967,"found"
967,"inverter"
967,"board"
967,"bad"
967,"ge"
967,"250"
967,"75"
967,"service"
967,"trip"
967,"charge"
967,"75"
967,"repair"
967,"400"
967,"total"
967,"repair"
967,"cost"
967,"microwave"
967,"oven"
967,"brand"
967,"300"
968,"microwave"
968,"price"
968,"fancy"
968,"microwave"
968,"basically"
968,"warm"
968,"dishes"
968,"perfect"
968,"br"
968,"thaw"
968,"meat"
968,"prepare"
968,"popcorn"
968,"br"
968,"cons"
968,"bit"
968,"noisy"
968,"preparation"
968,"popcorn"
968,"button"
968,"program"
968,"chosen"
968,"repeated"
968,"popcorn"
968,"popped"
968,"br"
968,"pros"
968,"easy"
968,"built"
968,"kitchen"
968,"timer"
968,"cheap"
969,"microwaves"
969,"leftovers"
969,"fits"
969,"corner"
969,"footprint"
969,"low"
969,"profile"
969,"plug"
969,"figured"
970,"microwave"
970,"excellent"
970,"household"
970,"person"
970,"complex"
970,"cooking"
970,"plate"
970,"size"
970,"fine"
970,"heat"
970,"ups"
970,"casserole"
970,"dishes"
970,"fits"
970,"corner"
970,"takes"
970,"space"
970,"34"
970,"tiny"
970,"34"
970,"fits"
970,"cabinets"
970,"leaves"
970,"counter"
970,"space"
970,"controls"
970,"easy"
970,"set"
970,"microwave"
970,"suggested"
970,"happy"
971,"mentioned"
971,"glass"
971,"panel"
971,"door"
971,"shatters"
971,"convection"
971,"oven"
971,"400"
971,"degrees"
971,"installing"
971,"door"
971,"ge"
971,"insists"
971,"repair"
971,"people"
971,"150"
971,"cost"
971,"door"
971,"stars"
971,"totally"
972,"fan"
972,"random"
972,"times"
972,"unplug"
972,"microwave"
972,"happened"
972,"times"
972,"period"
972,"couple"
972,"months"
972,"occasionally"
972,"started"
972,"happening"
972,"2"
972,"happened"
972,"recently"
972,"9"
972,"months"
972,"return"
972,"fan"
972,"fairly"
972,"loud"
972,"elevate"
972,"voice"
972,"carry"
972,"conversation"
972,"average"
972,"nice"
972,"foolish"
972,"buy"
972,"star"
972,"unplugging"
972,"plugging"
972,"fan"
972,"live"
972,"noise"
972,"makes"
973,"initially"
973,"impressed"
973,"oven"
973,"months"
973,"trouble"
973,"reviewers"
973,"oven"
973,"plastic"
973,"exterior"
973,"crack"
973,"due"
973,"heat"
973,"range"
973,"whirlpool"
973,"customer"
973,"satisfaction"
973,"priority"
973,"numerous"
973,"complaints"
973,"oven"
973,"oven"
973,"ultimately"
973,"replaced"
973,"builder"
973,"builders"
973,"warranty"
973,"guarantee"
973,"replacement"
973,"oven"
973,"brand"
973,"cracked"
973,"continues"
973,"malfunction"
973,"intermitently"
973,"whirlpool"
973,"recall"
973,"garbage"
973,"offer"
973,"replacements"
973,"legally"
973,"morally"
973,"wrong"
973,"continue"
973,"sell"
973,"inferior"
973,"overpriced"
973,"potentially"
973,"dangerous"
973,"product"
973,"notified"
973,"documented"
973,"repair"
973,"companies"
973,"contract"
973,"service"
973,"br"
973,"br"
973,"disappointed"
973,"product"
973,"lack"
973,"customer"
973,"support"
973,"whirlpool"
974,"unit"
974,"br"
974,"easy"
974,"install"
974,"replacing"
974,"unit"
974,"br"
974,"color"
974,"expected"
975,"door"
975,"huge"
975,"dent"
975,"makes"
975,"suspicious"
975,"34"
975,"34"
975,"product"
975,"factory"
975,"returned"
975,"purchaser"
976,"microwave"
976,"lots"
976,"bells"
976,"whistles"
976,"fits"
976,"corner"
976,"job"
976,"larger"
976,"microwave"
976,"easy"
976,"clean"
976,"pleased"
976,"decision"
977,"heating"
977,"lunch"
977,"cycle"
977,"fan"
977,"light"
977,"table"
977,"heating"
977,"stop"
977,"unplug"
977,"people"
977,"issue"
977,"couple"
977,"read"
977,"forums"
977,"control"
977,"board"
977,"issue"
977,"costs"
977,"160"
977,"piece"
977,"crap"
977,"poor"
977,"design"
977,"timer"
977,"useless"
977,"featured"
977,"annoying"
977,"stay"
977,"product"
978,"purchased"
978,"microwave"
978,"husband's"
978,"semi"
978,"truck"
978,"run"
978,"inverter"
978,"installed"
978,"truck"
978,"fought"
978,"days"
978,"decided"
978,"home"
978,"love"
978,"takes"
978,"counter"
978,"perfect"
978,"person"
978,"household"
979,"bought"
979,"samsung"
979,"smh9187w"
979,"oven"
979,"microwave"
979,"2010"
979,"sears"
979,"249.00"
979,"looked"
979,"nice"
979,"br"
979,"br"
979,"warning"
979,"steaming"
979,"pot"
979,"control"
979,"panel"
979,"extended"
979,"time"
979,"moisture"
979,"ruins"
979,"control"
979,"panel"
979,"br"
979,"br"
979,"cooked"
979,"homemade"
979,"soup"
979,"burner"
979,"control"
979,"panel"
979,"steam"
979,"cooking"
979,"ruined"
979,"panel"
979,"se5"
979,"code"
979,"looked"
979,"internet"
979,"moisture"
979,"damage"
979,"careful"
980,"love"
980,"microwave"
980,"answer"
980,"clean"
980,"glass"
980,"door"
980,"cover"
980,"food"
980,"clean"
980,"cover"
980,"food"
980,"saran"
980,"wrap"
980,"breaks"
980,"splatter"
980,"fine"
980,"grate"
980,"food"
980,"glass"
980,"expect"
980,"food"
980,"splatter"
980,"samsung"
980,"makes"
980,"tv's"
980,"electronics"
980,"stay"
980,"appliances"
980,"clue"
980,"meantime"
980,"paid"
980,"top"
980,"dollar"
980,"product"
980,"stuck"
980,"makes"
980,"total"
980,"slob"
980,"kitchen"
980,"samsung"
981,"love"
981,"microwave"
981,"fits"
981,"perfectly"
981,"counter"
981,"efficient"
981,"heating"
981,"cup"
981,"heat"
981,"pad"
981,"negative"
981,"plastic"
981,"cover"
981,"bottom"
981,"front"
981,"panel"
981,"starting"
981,"deteriorate"
981,"couple"
981,"months"
981,"love"
982,"absolutely"
982,"experience"
982,"microwave"
982,"model"
982,"freaking"
982,"shelves"
982,"recall"
982,"issue"
982,"6"
