HR,info,emotion_total,emotion_polarity,rating,time_difference,vine,verified_purchase
,0.734002439,13,13,4,5971,0,1
,0.114300219,7,7,5,5971,0,1
,0.307533412,8,8,4,5971,0,1
1,0.25357269,6,6,5,5972,0,1
0.857142857,0.472966773,2,2,1,5972,0,1
0.75,0.156542065,1,1,4,5972,0,1
1,1.508199259,13,9,1,5972,0,1
,1.00494005,4,4,5,5972,0,1
,2.002586362,7,7,3,5972,0,1
,0.601550135,10,4,5,5972,0,1
,1.300706508,4,4,5,5972,0,1
,0.819526787,10,-2,2,5972,0,1
1,0.763372307,10,4,5,5972,0,1
,0.584325554,1,-1,5,5973,0,1
,0.125090563,0,0,5,5973,0,1
,0.194678502,11,5,5,5973,0,1
,0.681213783,7,7,4,5973,0,1
,1.101457395,11,5,5,5973,0,1
,4.104789343,2,2,5,1818934,0,1
1,1.656481992,17,11,5,1818934,0,0
,1.136985557,5,5,5,1818934,0,1
1,0.618081076,9,9,5,1818934,0,1
,2.087134072,10,6,2,1818934,0,1
1,0.595951337,10,4,3,1818935,0,1
1,0.600439139,4,0,5,1818935,0,1
,1.369333452,8,6,5,1818935,0,1
0,0.579641186,9,9,5,1818935,0,0
,0.386173174,4,4,5,1818935,0,1
,0.96214925,10,8,4,1818935,0,1
,0.32799928,6,6,3,1818935,0,1
,0.268336887,6,6,4,1818936,0,1
,2.479373514,4,2,4,1818936,0,1
,0.061700858,10,8,5,1818936,0,1
,0.748971072,2,-2,5,1818936,0,1
,0.675755534,3,1,5,1818937,0,1
,0.066311038,17,17,5,1818937,0,1
,0.076015153,5,-1,5,1818937,0,1
,0.541783377,2,2,1,1818937,0,1
0,0.509704634,10,10,5,1818937,0,1
,0.170397186,1,-1,3,1818938,0,1
1,0.713038843,6,6,5,1818938,0,1
,0.271125489,14,10,5,1818938,0,1
0,0.13709391,3,3,3,1818938,0,1
,0.564181432,4,2,5,1818939,0,1
,0.501582022,8,2,5,1818939,0,1
,0.319626937,0,0,2,1818939,0,1
1,0.610735487,12,12,4,1818939,0,1
,1.041769533,8,2,5,1818939,0,1
,0.773954458,5,5,5,1818940,0,1
,1.55838368,6,6,4,1818940,0,1
1,1.035137634,7,7,5,1818940,0,1
,0.815708845,9,9,4,1818940,0,1
0.5,0.318433295,6,-6,5,1818940,0,1
1,1.235881347,8,8,5,1818940,0,1
,0.027132302,4,-4,2,1818940,0,1
,0.702665593,3,3,5,1818940,0,1
,0.907366974,9,5,5,1818941,0,1
,1.085428668,15,3,5,1818941,0,1
0,0.325117812,15,5,5,1818941,0,1
,0.165499969,4,-4,1,1818941,0,0
,0.225265205,1,1,5,1818941,0,1
1,0.791024865,3,3,1,1818941,0,1
,1.269515785,3,3,5,1818941,0,1
,1.852137517,12,6,4,1818941,0,1
0,0.597341301,4,4,5,1818941,0,1
1,0.572123966,9,3,4,1818941,0,1
,0.952243822,0,0,5,1818942,0,1
,0.315439821,3,3,4,1818942,0,1
,2.926612424,8,4,5,1818942,0,1
1,0.445013125,12,6,2,1818942,0,1
,0.105744919,0,0,5,1818942,0,1
,0.079165057,6,6,4,1818942,0,1
,0.299689894,6,0,4,1818942,0,1
1,1.83706236,4,4,5,1818942,0,1
,0.021948784,11,11,5,1818942,0,1
,0.610058451,4,0,5,1818942,0,1
0.5,0.180059754,6,6,5,1818942,0,1
,0.9504367,3,3,5,6052,0,1
,0.547142252,1,1,5,6052,0,1
0,1.194147237,11,11,5,6052,0,1
,1.597008748,1,-1,2,6052,0,1
0.666666667,0.119145354,20,12,5,6052,0,0
0.5,1.330211158,5,5,5,6052,0,1
,0.843382684,8,6,5,6052,0,1
,0.094919646,3,3,5,6052,0,1
1,0.052306072,6,4,5,6052,0,1
,2.012365224,5,5,4,6052,0,1
,1.235413088,3,3,3,6052,0,1
,1.367282821,9,3,5,6053,0,1
,0.215096526,4,0,2,6053,0,0
,0.984562349,6,6,5,6053,0,1
,0.076253219,5,5,5,6053,0,1
,0.702483138,3,3,4,6053,0,1
,1.278928717,0,0,5,6054,0,1
,0.184721856,4,4,5,6054,0,1
,0.103505474,5,5,5,6054,0,1
,0.668685749,2,2,3,6054,0,0
,0.558078965,7,3,5,6054,0,1
1,0.172073622,6,4,5,6055,0,1
,1.070032188,9,7,4,6055,0,1
,1.700435741,11,11,5,6055,0,0
,0.770261827,22,14,3,6055,0,1
,1.198814804,8,8,5,6056,0,1
,0.74860085,3,3,5,6056,0,1
,0.469312517,13,-1,3,6056,0,0
,0.790775813,3,3,5,6056,0,1
,0.45252165,4,4,5,6056,0,1
1,0.879993722,2,2,5,6056,0,1
,1.559099192,7,7,5,6056,0,1
1,0.925927476,3,1,4,6057,0,1
1,2.307348714,8,8,5,6057,0,1
,1.933225292,13,7,2,6057,0,1
,0.617260172,14,-2,2,6057,0,0
1,0.419249178,5,-5,1,6057,0,1
,0.593804754,4,-4,2,6057,0,1
,0.064455565,2,2,5,6057,0,1
1,0.108838825,0,0,5,6057,0,1
0,0.926532957,4,0,3,6057,0,1
,0.178874856,2,-2,5,6057,0,1
,0.740572049,5,5,5,6058,0,1
,0.200424273,3,3,5,6058,0,1
,0.675017364,3,3,4,6058,0,1
,0.530392829,0,0,3,6058,0,1
,0.221095234,3,3,4,6058,0,1
,0.661756306,5,5,4,6058,0,1
0.5,0.503860948,8,6,1,6058,0,1
,0.702153992,9,7,2,6058,0,1
,1.341483469,5,5,5,6059,0,1
0.666666667,0.347718813,19,9,5,6059,0,1
,0.644993325,10,-2,3,6059,0,0
,0.206714649,9,-3,1,6059,0,1
1,0.296581058,5,5,5,6059,0,1
1,1.606190145,3,1,4,6059,0,1
,1.09231899,11,11,5,6059,0,1
,0.14169664,6,4,5,6059,0,1
0.2,0.0804485,0,0,1,6059,0,1
,1.037393825,2,2,5,6060,0,1
,0.08531617,5,3,2,6060,0,1
,1.383939833,0,0,5,6060,0,1
,0.250949399,16,6,2,6060,0,1
,0.741018693,6,6,5,6060,0,1
0,0.159295787,1,1,1,6060,0,1
,0.068026147,15,11,5,6060,0,1
,0.986190183,2,2,2,6060,0,1
,0.224488925,10,4,4,6061,0,1
,1.925605214,4,4,3,6061,0,1
0.75,0.540491259,22,18,5,6061,0,1
1,0.454156642,8,-2,5,6061,0,1
,1.875245149,9,-3,4,6062,0,0
1,1.871101636,19,11,4,6062,0,1
1,0.574065929,4,0,3,6062,0,1
1,0.494033789,5,3,5,6062,0,1
,0.162581895,5,3,2,6062,0,1
,1.430305055,4,-4,1,6063,0,1
1,0.556116662,10,10,5,6063,0,1
,0.249237529,0,0,5,6063,0,1
,0.031576718,3,3,4,6063,0,1
,0.905898946,5,-5,5,6064,0,1
,0.830730363,8,8,5,6064,0,1
1,0.038077215,0,0,3,6064,0,1
,3.239799545,7,1,2,6064,0,1
0.5,0.593628624,23,-1,5,6064,0,1
0.666666667,0.2963883,4,4,5,6064,0,1
,0.35981329,2,2,5,6064,0,1
,0.719001248,0,0,5,6064,0,1
,0.501841474,5,1,4,6064,0,1
,1.043303456,12,12,5,6065,0,1
,1.589131887,13,7,4,6065,0,1
,0.058166504,13,11,5,6065,0,1
,0.556237888,5,5,4,6065,0,1
1,0.822828663,4,2,5,6065,0,1
1,0.913683748,6,6,5,6065,0,1
0.666666667,1.375266141,2,-2,2,6065,0,1
,1.657149953,5,5,5,6065,0,1
0.888888889,0.381730927,10,6,1,6065,0,1
0,0.960550015,3,3,4,6065,0,1
1,0.685004125,5,-5,1,6066,0,0
,0.293236168,8,8,5,6066,0,1
,1.095560768,3,3,5,6066,0,1
,0.862156917,5,1,4,6066,0,1
,0.484133575,3,3,3,6066,0,1
1,1.163400177,0,0,4,6067,0,1
,0.724183882,8,6,4,6067,0,1
,0.301223494,2,-2,1,6067,0,1
,0.62676965,0,0,3,6067,0,1
,0.372568129,7,-1,5,6068,0,1
,0.64257546,8,2,4,6068,0,1
,0.534209293,4,4,5,6068,0,1
1,0.397693857,10,10,5,6068,0,1
,1.705924443,10,10,5,6068,0,1
0.727272727,0.065173175,5,5,5,6068,0,1
,0.603689531,6,6,5,6068,0,1
1,0.22251834,8,8,5,6068,0,1
,1.820847669,16,4,4,6069,0,1
0.666666667,0.610524555,6,0,5,6069,0,1
,1.1457391,5,3,4,6069,0,1
0.5,0.064691942,3,-1,3,6069,0,1
1,0.548986134,3,-3,5,6069,0,1
,1.080565045,4,-2,2,6069,0,1
,0.352574648,0,0,5,6069,0,1
1,0.2961514,3,3,5,6070,0,1
,1.939818403,3,3,5,6070,0,1
,0.8527291,14,6,4,6070,0,1
1,2.014637204,2,2,5,6070,0,1
0.5,1.152465118,14,-6,1,6070,0,1
,0.871248693,2,2,4,6070,0,1
1,0.887770339,5,5,5,6070,0,1
,0.18239761,9,-5,5,6070,0,1
,1.219321211,6,6,5,6070,0,1
,1.933379739,4,4,3,6070,0,1
,0.133336217,16,14,5,6070,0,1
,0.315381387,5,5,5,6070,0,1
,1.78978805,0,0,3,6070,0,1
,2.032321415,6,6,5,6070,0,1
0.75,0.123428215,28,20,3,6070,0,1
,5.750479115,8,8,5,6070,0,1
,1.11963266,48,16,1,6070,0,1
,0.212920777,0,0,4,6070,0,1
,0.857680746,3,3,5,6071,0,1
,0.330750333,3,3,5,6071,0,1
,0.847620335,5,1,5,6071,0,1
1,0.701037461,3,3,4,6071,0,1
,0.742924624,12,8,4,6071,0,1
0,0.384074555,2,2,5,6071,0,1
,1.455442535,4,4,4,6072,0,1
,0.085329301,10,10,5,6072,0,1
1,0.58282829,6,6,5,6072,0,1
,1.122682957,15,1,5,6072,0,1
1,0.950127728,8,2,3,6072,0,1
,1.052493482,12,12,5,6072,0,1
,0.924083624,2,2,5,6072,0,1
0.714285714,0.131856239,4,4,5,6072,0,1
,0.304805129,0,0,3,6072,0,1
0.5,0.423703728,6,-6,1,6072,0,1
,1.685623374,8,6,5,6072,0,1
,0.134595444,3,3,5,6072,0,1
,0.804218099,4,4,5,6073,0,1
,0.367039908,8,8,5,6073,0,1
1,0.951636241,8,4,5,6073,0,1
,0.281465339,9,9,5,6073,0,1
,0.111748344,0,0,3,6073,0,1
1,0.174660612,7,7,5,6073,0,1
1,0.502460638,8,0,1,6073,0,1
,0.518545732,8,8,4,6073,0,1
1,0.646404727,7,3,5,6073,0,1
,0.613148205,9,9,5,1818944,0,1
,9.167435206,3,3,5,1818945,0,1
1,0.62820449,44,40,5,1818945,0,1
,0.153134531,13,7,5,1818945,0,1
,0.676128266,11,9,5,1818945,0,1
,0.130994189,6,2,3,1818945,0,1
,3.216960799,4,4,5,1818945,0,1
,1.252723873,13,5,5,1818945,0,1
1,1.961043346,10,10,1,1818945,0,1
1,0.460344692,11,9,5,1818946,0,0
,1.088622347,3,3,5,1818946,0,1
,1.362524709,14,12,5,1818946,0,1
,0.069282263,13,9,4,1818946,0,1
,0.530654593,6,6,5,1818946,0,1
,0.296512011,3,3,5,1818946,0,1
,0.247309334,3,3,5,1818946,0,1
,0.847754754,4,4,5,1818946,0,1
,0.225262236,7,7,5,1818946,0,1
,0.577195219,0,0,2,1818947,0,1
1,0.31913787,18,12,5,1818947,0,1
,0.310077287,7,7,5,1818947,0,1
,0.727659004,1,-1,3,1818947,0,1
1,0.576430084,6,6,5,1818947,0,1
1,0.903060518,8,4,4,1818947,0,1
,0.428699906,3,-1,5,1818947,0,1
0.5,0.774273954,1,-1,1,1818947,0,1
,1.711444634,4,4,3,1818947,0,1
0.8,2.015880134,4,-4,1,1818947,0,0
,0.473170288,10,2,3,1818948,0,1
,0.162937247,7,3,5,1818948,0,0
,1.694297239,4,2,5,1818948,0,1
1,0.617562552,15,9,5,1818948,0,1
1,1.200259221,6,6,4,1818948,0,1
1,0.153981405,17,13,3,1818948,0,1
1,1.756120972,3,3,5,1818948,0,1
0.5,1.262081793,14,-4,2,1818948,0,1
,0.911020179,3,3,5,1818948,0,1
,1.328244719,3,3,5,1818949,0,1
,0.665992388,4,2,3,1818949,0,0
1,1.076501275,4,-4,5,1818949,0,1
,0.272757071,5,5,5,1818949,0,1
,1.175666076,3,1,4,1818949,0,1
,0.454378524,4,4,5,1818949,0,1
1,0.291317282,7,7,5,1818949,0,1
,1.487178076,3,3,4,1818949,0,1
,1.156741294,10,10,5,1818949,0,1
,1.613135835,7,5,5,1818949,0,1
0.5,0.72149725,4,4,5,1818949,0,1
,0.86713353,5,5,5,1818950,0,1
,0.797895107,3,3,5,1818950,0,1
1,0.389440513,6,6,5,1818950,0,0
0.875,0.331661363,5,-1,1,1818950,0,1
1,0.529917896,0,0,5,1818950,0,1
,0.795442614,4,4,5,1818950,0,1
,0.354038138,7,5,4,1818950,0,1
,0.884091318,7,1,3,1818950,0,1
,0.29702757,5,-1,5,1818950,0,1
1,0.574998799,6,6,4,1818950,0,1
,0.749359556,8,8,1,1818950,0,1
,2.531120586,9,9,4,1818950,0,0
0.5,0.439423245,14,6,5,1818950,0,1
0,0.094457786,2,-2,1,1818950,0,1
0,0.224577332,2,2,5,1818951,0,1
1,0.62701847,7,-1,5,1818951,0,1
,0.460574617,2,-2,5,1818951,0,1
,0.13454594,3,3,5,1818951,0,1
,0.140701959,0,0,5,1818951,0,1
1,0.625283194,4,4,5,1818951,0,1
1,0.091675106,5,5,5,1818951,0,1
,1.210218691,3,-3,5,1818951,0,1
0.666666667,0.438872471,9,-1,1,1818951,0,1
0.666666667,1.230783153,12,2,1,1818951,0,0
1,0.627368594,7,1,4,1818951,0,1
,0.639786125,12,10,4,1818952,0,1
,0.064719604,7,7,4,1818952,0,1
,0.263842307,3,3,5,1818952,0,1
,0.293956443,3,3,4,1818952,0,1
0,0.629369589,0,0,1,1818952,0,1
,0.785008399,0,0,5,1818952,0,1
,1.002011965,8,6,5,1818952,0,1
1,0.686785455,5,5,5,1818952,0,1
1,0.811544106,5,5,5,1818952,0,1
0,0.932491734,1,1,5,1818952,0,1
,0.296699917,5,5,4,1818952,0,1
,0.21244995,1,1,5,1818952,0,1
,1.823790621,3,3,5,1818952,0,1
0.571428571,0.850888993,14,8,3,6155,0,1
,0.062032727,10,6,4,6155,0,1
,1.797637596,1,1,5,6156,0,1
1,0.147295554,26,8,5,6156,0,1
,0.701994274,7,3,5,6156,0,1
1,1.21208258,5,5,5,6156,0,1
1,0.695390262,11,9,5,6156,0,1
0.8,0.723860953,11,9,4,6156,0,0
,0.587977146,6,6,5,6156,0,1
,0.312314415,3,3,5,6156,0,1
,0.604688502,1,1,5,6156,0,1
,0.269630243,2,2,5,6156,0,1
,0.913707673,5,5,5,6156,0,1
0.5,0.19503596,7,7,4,6156,0,1
1,0.852681665,8,2,4,6157,0,1
,0.287765662,7,5,5,6157,0,1
1,0.555725964,3,3,1,6157,0,1
,0.777649051,6,-6,1,6157,0,1
0.5,0.543286331,7,7,4,6157,0,1
,1.948124133,8,8,5,6157,0,1
0.777777778,0.924975421,13,11,5,6157,0,0
1,0.160875811,8,8,5,6157,0,1
1,0.119638391,5,5,5,6157,0,1
1,0.274662503,2,-2,2,6158,0,1
,0.901604278,2,2,4,6158,0,1
0,2.104232508,10,10,5,6158,0,1
1,2.444409657,25,17,5,6158,0,1
1,1.462849478,7,7,4,6158,0,1
0.818181818,0.92694401,18,12,4,6158,0,1
,0.730995143,5,5,5,6158,0,1
,0.418732348,1,-1,5,6158,0,1
1,0.462244261,3,3,5,6159,0,1
,0.251634603,8,8,5,6159,0,1
0.5,1.740422874,6,4,1,6159,0,1
,0.340888777,6,6,5,6159,0,1
1,4.538967264,0,0,1,6159,0,0
,0.136701622,30,4,4,6159,0,1
,0.291299593,2,2,3,6159,0,1
1,0.904799819,3,3,5,6160,0,1
,0.081349586,0,0,5,6160,0,1
,0.40364624,0,0,5,6161,0,1
1,0.423285213,3,3,3,6161,0,1
,0.503501587,7,5,5,6161,0,1
,0.748413899,8,8,5,6161,0,1
,1.684148541,4,4,5,6161,0,1
0.963855422,0.552932189,9,9,5,6161,0,1
,0.145952469,3,3,5,6162,0,1
,0.36496851,8,4,5,6162,0,1
,0.422932139,1,1,5,6163,0,1
0,0.738346229,10,10,2,6163,0,1
,0.333014704,9,7,5,6163,0,1
,0.018897808,3,3,5,6163,0,1
,0.526764904,3,3,5,6163,0,1
,0.394239823,5,5,5,6163,0,1
,0.706584664,1,1,3,6164,0,1
1,0.790121143,3,3,5,6164,0,1
,1.316688602,3,3,5,6164,0,1
0.5,1.523331576,4,4,5,6164,0,1
,1.311166583,6,2,5,6164,0,1
,1.194551198,17,17,5,6164,0,1
1,0.674099988,15,9,4,6164,0,1
,0.308585258,7,7,5,6164,0,1
,0.725545761,6,6,5,6164,0,1
,1.606568327,3,3,5,6164,0,1
,0.302731378,14,2,5,6164,0,1
0.833333333,0.764793524,3,3,1,6164,0,1
,0.408297968,7,7,5,6165,0,1
1,0.366769805,13,-3,1,6165,0,1
,0.150226798,5,5,5,6165,0,1
,1.337529579,4,4,4,6165,0,1
,0.148061378,8,8,5,6165,0,1
,1.52065498,0,0,4,6165,0,1
,0.729600712,4,4,5,6165,0,1
,1.048940609,7,3,4,6165,0,1
,0.615230663,10,10,5,6165,0,1
,1.680128919,0,0,4,6165,0,1
1,0.036567795,14,14,5,6165,0,1
,0.124206926,3,3,5,6166,0,1
,4.792532231,3,3,5,6166,0,1
,0.147985986,29,23,5,6166,0,1
,0.453703164,5,1,4,6166,0,1
,3.237056048,7,7,4,6166,0,1
1,0.294631135,28,-6,1,6166,0,0
,1.207980743,5,5,3,6166,0,1
1,0.075304281,4,4,5,6167,0,0
,1.054822911,0,0,5,6167,0,1
,1.491941972,17,11,3,6167,0,1
,0.543220437,8,6,5,6167,0,1
,0.278747837,5,5,4,6167,0,1
1,0.556507632,0,0,5,6167,0,1
0,3.628917926,1,1,4,6167,0,1
,2.815384373,27,11,3,6167,0,1
,0.014655212,6,6,4,6168,0,0
,1.076597153,1,1,4,6168,0,1
0,0.512236463,16,12,5,6168,0,1
,0.334374137,3,3,5,6168,0,1
,0.298733293,3,3,5,6168,0,1
,0.831490714,2,2,3,6169,0,1
,0.487614272,11,9,4,6169,0,1
,0.721187697,9,7,5,6169,0,1
0.8125,0.146782202,2,2,5,6169,0,1
,0.739952483,6,6,5,6169,0,1
0.5,1.132707026,5,1,1,6169,0,1
0.5,1.760546417,3,3,3,6169,0,0
,0.583499912,21,17,5,6169,0,1
,0.3012524,9,5,5,6169,0,1
0,6.086689545,4,0,1,6169,0,1
1,3.704896895,17,15,5,6169,0,1
0,0.367941295,16,-8,2,6170,0,1
,0.590559059,3,3,3,6170,0,1
1,0.30307824,2,0,5,6170,0,1
,0.22806374,2,2,5,6170,0,1
,0.709386689,0,0,5,6170,0,1
,0.109378247,0,0,5,6170,0,1
,0.591182781,5,1,5,6171,0,1
0,0.877492116,5,-1,5,6171,0,1
,0.350750593,2,2,4,6171,0,1
,1.236730271,7,7,4,6171,0,1
1,0.556522144,20,12,5,6171,0,0
0,0.552818807,4,-2,5,6172,0,1
,0.411009708,2,2,5,6172,0,1
,1.964116122,4,4,5,6172,0,1
0.666666667,0.367409293,6,0,3,6172,0,1
,0.545818789,3,3,4,6172,0,1
,5.100610037,0,0,5,6172,0,1
0.75,0.081369109,35,23,3,6173,0,0
,1.051082473,5,5,5,6173,0,1
0.7,0.73054417,9,3,2,6173,0,1
0,0.332982541,1,-1,2,1818954,0,1
,1.813109963,5,5,5,1818954,0,1
1,0.17676674,8,2,5,1818954,0,0
,0.555041974,0,0,5,1818954,0,1
,0.082234342,4,4,5,1818954,0,1
,1.068752359,0,0,4,1818954,0,1
,0.152013375,4,4,5,1818954,0,1
1,0.450844401,6,6,5,1818954,0,1
,1.237201945,1,-1,5,1818954,0,1
,1.632722588,11,11,5,1818954,0,1
1,2.90200147,15,9,4,1818955,0,1
0.947368421,0.728340783,31,-5,1,1818955,0,1
,0.626320141,7,7,4,1818955,0,1
,0.607389921,9,9,5,1818955,0,1
,0.997934749,5,5,5,1818955,0,1
,2.04400666,4,-4,3,1818955,0,1
,1.01954076,7,7,3,1818955,0,1
,2.937114854,18,18,5,1818956,0,1
1,0.774544808,18,8,4,1818956,0,1
,0.108046646,8,8,5,1818956,0,1
,1.285200954,10,10,5,1818956,0,1
0.5,2.016447181,8,4,1,1818956,0,0
1,0.489012243,38,22,1,1818957,0,0
0.5,0.369257629,5,1,3,1818957,0,1
1,0.185566594,0,0,4,1818957,0,1
1,0.104771857,2,2,5,1818957,0,1
,0.549866279,2,2,2,1818957,0,1
,0.34406397,4,4,4,1818957,0,1
,1.393314417,8,8,5,1818958,0,1
,1.57605263,18,14,5,1818958,0,1
,0.273723896,7,3,1,1818958,0,1
,0.390106213,5,1,4,1818958,0,1
,0.05609477,3,3,5,1818958,0,0
,0.700935202,2,2,5,1818958,0,1
,0.324915937,0,0,5,1818958,0,1
1,1.114734119,0,0,4,1818958,0,1
1,0.054461039,6,6,5,1818958,0,1
0.666666667,0.640570235,1,-1,1,1818959,0,1
,1.502058123,2,2,5,1818959,0,1
,0.549172697,3,3,5,1818959,0,1
,0.812803966,3,1,5,1818959,0,1
,0.497653196,7,7,5,1818959,0,1
1,0.4306492,7,5,5,1818959,0,1
,0.550651089,4,4,5,1818959,0,1
,1.257826539,8,2,5,1818959,0,1
,0.144421878,17,17,5,1818960,0,1
,0.624236188,9,9,4,1818960,0,1
,0.129118875,2,2,4,1818960,0,1
,0.824065246,8,8,5,1818960,0,1
1,0.230670299,6,4,1,1818960,0,1
1,0.432391042,6,6,5,1818960,0,1
,0.226818627,6,6,5,1818960,0,1
,1.247578474,4,4,5,1818960,0,1
0.8,1.061180708,10,-6,1,1818960,0,0
1,0.329790482,9,9,5,1818961,0,1
,0.51307439,6,6,4,1818961,0,1
,0.508075314,6,6,4,1818961,0,1
1,0.391858953,12,0,5,1818961,0,1
1,0.590503511,4,4,4,1818961,0,1
,0.140929043,6,4,5,1818961,0,1
1,1.751167491,5,-5,1,1818962,0,0
,0.093060904,12,8,5,1818962,0,1
,0.103619254,3,3,4,1818962,0,1
,0.603527799,5,5,5,1818962,0,1
,0.536365821,13,5,4,1818962,0,1
,0.42009222,1,-1,4,1818962,0,1
1,1.678054053,10,4,5,6252,0,1
1,0.202141577,10,2,2,6252,0,0
1,2.194635434,6,6,5,6252,0,1
,0.978763475,7,5,1,6252,0,0
,1.83101229,7,1,4,6252,0,1
0.5,0.552926365,17,11,5,6253,0,1
,1.201542227,0,0,5,6253,0,1
0,0.513138373,4,4,5,6253,0,1
,0.901599237,7,7,4,6253,0,1
,0.380422417,3,3,5,6254,0,1
,1.780264467,3,3,3,6254,0,1
,0.412799299,6,-2,5,6254,0,1
,1.008649004,0,0,5,6254,0,1
,0.489296403,8,8,5,6254,0,1
,0.997323115,6,6,5,6254,0,1
1,0.397464913,11,9,1,6254,0,1
,0.896487714,4,4,5,6254,0,1
,1.068603703,6,6,5,6255,0,1
0,1.658400848,4,0,5,6255,0,1
1,1.514934474,8,0,1,6255,0,0
0.571428571,1.816367608,22,0,2,6255,0,1
0,0.068238892,4,4,5,6255,0,1
,0.758838346,5,5,5,6255,0,1
,1.056713778,12,12,4,6255,0,1
,13.16457306,6,6,5,6255,0,1
0.971962617,0.047622493,51,35,5,6256,0,1
,0.544762879,6,6,5,6256,0,1
,0.254302451,6,4,5,6256,0,1
0.875,2.457706159,12,12,4,6256,0,1
,0.609943966,11,11,5,6257,0,1
0.666666667,0.560525253,12,-2,3,6257,0,1
,0.117953689,6,6,4,6257,0,1
,0.024927201,4,4,5,6257,0,1
0.25,0.662815719,9,3,3,6257,0,1
,1.099305138,0,0,5,6258,0,1
,0.060865224,4,4,4,6258,0,1
,0.565315408,4,4,5,6258,0,1
0.666666667,0.238324167,2,-2,3,6258,0,0
1,0.224214991,8,8,5,6259,0,1
,0.802800593,7,-3,1,6259,0,0
0.666666667,0.159849854,2,-2,1,6259,0,1
0,3.435030815,7,7,5,6259,0,1
0,0.464294084,11,3,3,6259,0,1
,0.60372569,3,3,5,6260,0,0
,0.8336859,4,2,4,6260,0,1
,0.679762854,0,0,5,6260,0,1
,0.03805968,9,9,5,6260,0,1
1,0.18632658,0,0,3,6261,0,1
0,0.292221772,1,-1,2,6261,0,1
,0.593639653,6,6,5,6261,0,1
,2.985111398,5,1,3,6261,0,1
0,1.570573002,25,19,5,6261,0,0
,0.94966064,12,8,5,6261,0,1
1,0.797901477,3,3,5,6261,0,1
1,3.839944868,17,5,5,6261,0,1
1,0.326747483,16,6,5,6261,0,1
1,0.116425394,7,7,5,6262,0,1
,2.928965913,0,0,1,6262,0,1
0,1.646141012,13,3,5,6262,0,0
,0.615681936,12,10,3,6263,0,1
,2.277155311,3,3,5,6263,0,1
0,2.11753397,18,12,5,6263,0,1
,0.699516293,14,10,4,6263,0,1
,1.129026887,5,1,5,6264,0,1
,0.09879474,4,4,5,6264,0,1
,0.204296524,3,3,5,6264,0,1
,0.467740036,1,1,2,6264,0,1
,0.420569272,7,7,5,6264,0,1
0.444444444,0.790032485,8,0,2,6265,0,1
1,0.795527287,0,0,2,6265,0,1
1,0.255302757,2,2,5,6265,0,1
,0.109861385,7,7,5,6265,0,1
,0.691543214,0,0,5,6265,0,1
,0.453243929,7,1,5,6266,0,1
,2.027425493,4,4,5,6266,0,1
,0.727434062,8,4,5,6266,0,1
,0.488759361,4,4,5,6266,0,1
,0.87530148,8,2,3,6266,0,0
1,0.890527853,0,0,5,6266,0,1
0,0.513185674,5,-1,2,6266,0,1
,0.218013314,7,7,4,6266,0,1
,0.937763854,5,1,4,6266,0,1
0.5,0.658008772,9,7,5,6266,0,1
,0.509900276,9,9,5,6266,0,1
,0.839011226,2,2,5,6266,0,1
,0.167729743,2,2,5,6267,0,1
,0.067692476,2,2,4,6267,0,1
0.666666667,1.453182447,14,14,5,6267,0,1
,0.595720214,6,6,2,6267,0,1
,0.02148953,6,6,4,6267,0,1
0.333333333,0.14853725,4,2,1,6267,0,1
0,1.392717654,0,0,5,6267,0,1
,2.374310503,6,0,5,6267,0,1
,0.316178677,2,-2,2,6268,0,1
,0.099767246,3,3,4,6268,0,1
1,0.570918343,7,7,5,6268,0,1
,0.520335819,6,6,5,6268,0,1
0,1.158194757,0,0,3,6268,0,1
1,0.264634423,6,2,5,6268,0,1
0.875,0.713031432,5,1,1,6268,0,1
,0.215772401,6,0,1,6268,0,1
,0.690549458,3,3,4,6268,0,1
,0.084357713,5,5,3,6268,0,1
,0.62194142,7,7,4,6268,0,1
0.5,2.177242809,5,5,4,6269,0,1
1,0.846626893,25,15,2,6269,0,1
1,0.348731535,12,12,5,6269,0,1
1,0.498360739,0,0,5,6269,0,1
,0.303057757,7,7,5,6269,0,1
,2.995689299,0,0,5,6269,0,1
1,0.655078008,16,-4,5,6269,0,1
,0.149041894,6,6,4,6269,0,1
1,0.727009931,2,2,2,6269,0,1
,3.050061801,8,8,5,6269,0,1
,0.577862666,19,15,5,6269,0,1
,1.039637232,0,0,5,6270,0,1
,0.117509095,4,4,5,6270,0,1
,1.388395511,3,3,4,6270,0,1
,0.204538569,10,4,5,6270,0,1
,1.022414465,0,0,5,6270,0,1
,0.61952885,4,4,5,6270,0,1
0.4,1.919727779,5,-1,1,6270,0,1
1,0.083655298,21,19,5,6270,0,1
,0.076831509,11,11,5,6270,0,1
,1.156907279,3,3,4,6270,0,1
1,0.389929099,8,8,5,6271,0,1
,0.359369335,10,-6,3,6271,0,0
,0.491556146,2,2,4,6271,0,1
,0.130740122,7,5,5,6271,0,1
,0.184095533,0,0,5,6271,0,1
,0.134087759,1,-1,5,6271,0,1
1,1.309035378,3,-1,5,6271,0,1
1,0.610026,6,6,5,6271,0,1
1,1.402102508,9,9,5,6271,0,1
,0.198391736,17,7,5,6271,0,0
,1.454440449,6,-6,1,6272,0,1
,0.787595828,23,23,5,6272,0,1
,0.488943625,6,6,5,6272,0,1
